	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
symcomp65398	1	0	0	3	0	0
symcomp654	0	0	1	0	0	0
symcomp6540	0	0	0	0	0	0
symcomp65408	0	0	0	0	0	0
symcomp6541	0	2	3	3	1	0
symcomp6542	8	12	8	5	6	2
symcomp65423	1	1	0	2	2	0
symcomp65424	0	2	2	4	0	0
symcomp65428	0	1	0	0	0	0
symcomp65431	1	1	0	0	0	0
symcomp65433	0	3	0	0	0	0
symcomp65435	6	2	0	0	0	0
symcomp65436	0	0	0	0	0	1
symcomp65439	0	0	0	0	0	0
symcomp6544	0	0	0	0	0	0
symcomp65441	0	0	1	0	0	0
symcomp65448	0	0	0	0	0	0
symcomp65449	0	0	0	0	0	0
symcomp65450	0	0	1	2	6	0
symcomp65453	0	0	0	0	0	0
symcomp65455	0	3	0	1	0	0
symcomp65456	0	0	0	2	0	0
symcomp6546	10	5	6	6	5	0
symcomp65463	0	0	0	0	0	0
symcomp65465	0	0	0	0	0	0
symcomp65466	0	0	0	0	0	0
symcomp65467	5	13	3	1	1	0
symcomp65468	2	0	1	2	0	0
symcomp6547	0	0	0	0	0	0
symcomp65471	0	0	0	0	0	0
symcomp65473	0	0	0	0	0	0
symcomp65476	0	3	0	1	2	0
symcomp65477	0	2	0	4	0	0
symcomp65479	2	0	0	1	0	0
symcomp65482	2	2	0	2	2	0
symcomp65483	0	1	0	3	0	0
symcomp65486	0	0	1	0	0	0
symcomp65489	0	0	0	1	0	0
symcomp65491	0	0	0	0	0	0
symcomp65493	0	0	0	3	0	0
symcomp65494	61	94	37	45	58	0
symcomp65499	0	0	0	0	0	0
symcomp65504	0	0	0	0	0	0
symcomp65506	0	5	1	3	0	0
symcomp65514	0	0	0	0	0	0
symcomp65515	0	2	2	1	1	0
symcomp65517	0	0	0	0	0	0
symcomp65522	0	0	0	0	0	0
symcomp65524	0	6	1	4	0	0
symcomp65529	0	1	0	0	0	0
symcomp65532	0	0	0	0	0	0
symcomp65533	0	1	0	0	0	0
symcomp65539	0	1	0	0	0	0
symcomp65550	0	1	0	0	0	0
symcomp65553	0	0	0	0	0	0
symcomp65555	2	0	0	0	0	0
symcomp65558	0	0	0	0	0	0
symcomp65560	0	0	3	7	0	0
symcomp6557	0	4	1	3	2	1
symcomp65571	0	4	0	4	0	0
symcomp65574	0	0	0	0	0	0
symcomp65578	0	6	0	0	0	0
symcomp6558	1	1	0	0	3	0
symcomp65580	0	0	0	0	0	0
symcomp65586	0	3	1	0	0	0
symcomp6559	1	8	5	2	3	1
symcomp65593	0	0	0	0	0	0
symcomp65594	0	2	0	1	0	0
symcomp65596	0	1	1	5	0	0
symcomp65598	0	0	0	0	0	0
symcomp6560	2	10	2	5	0	0
symcomp65600	0	1	1	1	0	0
symcomp65601	0	0	0	0	0	0
symcomp65602	0	0	0	0	0	0
symcomp65603	0	1	1	0	0	0
symcomp65608	1	0	0	0	0	0
symcomp65618	0	0	0	0	0	0
symcomp6562	2	11	1	0	4	0
symcomp65629	1	5	0	7	4	0
symcomp65632	0	0	0	0	0	0
symcomp65634	0	0	0	0	0	0
symcomp65638	1	0	1	4	1	0
symcomp65639	0	0	0	0	0	0
symcomp6564	1	12	3	2	2	0
symcomp65645	0	5	2	0	0	0
symcomp65649	2	0	0	0	0	0
symcomp6565	0	0	0	0	0	0
symcomp65650	0	0	0	0	0	0
symcomp65652	0	1	0	0	0	0
symcomp65654	0	0	0	0	0	1
symcomp65659	0	0	0	0	0	0
symcomp6566	0	0	0	0	0	0
symcomp65664	0	0	1	2	2	0
symcomp65666	0	0	0	0	0	0
symcomp65667	0	2	6	0	0	0
symcomp65668	1	1	0	0	2	0
symcomp65671	0	2	1	1	2	0
symcomp65673	1	0	0	0	0	0
symcomp65674	0	0	0	0	0	0
symcomp65679	0	0	0	0	0	0
symcomp65681	0	0	0	0	0	0
symcomp65682	0	1	0	0	0	0
symcomp65685	1	0	0	0	0	0
symcomp65687	2	2	2	2	1	0
symcomp65688	1	0	0	0	0	0
symcomp65691	0	0	0	0	0	0
symcomp65694	0	0	0	1	0	0
symcomp65695	0	0	0	1	1	0
symcomp65704	1	3	1	4	0	0
symcomp65706	2	4	1	1	2	0
symcomp65709	2	1	1	1	0	0
symcomp65714	0	2	1	2	1	0
symcomp65715	0	0	0	0	0	0
symcomp65718	0	4	0	0	1	0
symcomp65720	0	0	0	2	0	0
symcomp65722	0	0	2	1	0	0
symcomp65725	3	1	0	1	4	0
symcomp65731	0	0	0	0	0	0
symcomp65734	3	5	1	0	2	0
symcomp65737	0	1	0	0	0	0
symcomp65739	0	1	0	0	1	0
symcomp65740	0	0	0	1	1	0
symcomp65744	0	7	0	10	0	0
symcomp65746	0	0	0	0	0	0
symcomp65747	0	4	0	6	0	0
symcomp65751	0	0	0	0	0	0
symcomp65755	0	0	0	0	1	0
symcomp65757	1	1	3	0	0	0
symcomp65758	0	0	0	0	0	0
symcomp65760	0	0	0	0	0	0
symcomp65762	0	0	1	0	1	0
symcomp65764	3	2	3	2	2	1
symcomp65767	0	0	0	0	0	0
symcomp65769	1	1	1	4	3	0
symcomp6577	2	23	9	30	6	0
symcomp65770	0	0	1	1	0	0
symcomp65771	0	1	0	0	0	0
symcomp65772	0	0	1	0	0	0
symcomp65773	0	0	0	0	0	0
symcomp65777	1	5	1	1	2	0
symcomp65781	1	2	3	1	0	0
symcomp65786	1	1	0	0	2	0
symcomp6579	7	4	2	10	8	0
symcomp65792	0	0	0	0	0	0
symcomp65795	0	0	0	0	0	0
symcomp65796	1	5	1	0	0	0
symcomp65805	0	3	0	0	0	0
symcomp65809	0	0	0	1	0	0
symcomp6581	0	0	0	0	0	0
symcomp65818	1	1	0	0	0	0
symcomp6582	0	0	0	0	1	0
symcomp65824	0	0	0	0	0	0
symcomp65830	0	0	1	0	0	0
symcomp65832	0	0	2	0	0	0
symcomp65834	0	2	0	0	0	0
symcomp65842	2	0	0	2	0	0
symcomp65845	0	2	0	3	4	1
symcomp65850	1	0	0	1	0	0
symcomp65851	0	0	0	0	0	0
symcomp65853	0	0	0	0	0	0
symcomp65855	0	0	0	1	0	0
symcomp65858	0	0	0	0	0	0
symcomp65859	0	0	0	0	0	0
symcomp65861	0	0	0	1	0	0
symcomp65864	1	1	5	5	1	0
symcomp65866	0	0	2	0	0	0
symcomp65867	0	6	6	10	1	0
symcomp65870	1	19	5	3	14	1
symcomp65877	0	0	1	2	4	0
symcomp65878	0	1	0	2	5	0
symcomp6588	4	15	1	4	8	4
symcomp65882	0	0	0	0	0	0
symcomp65884	1	0	0	0	0	0
symcomp65886	0	0	0	0	0	0
symcomp65889	4	2	3	0	4	0
symcomp65896	1	0	2	5	0	0
symcomp65900	0	1	2	2	3	0
symcomp65903	3	0	0	2	0	0
symcomp6591	0	8	1	3	4	0
symcomp65910	0	0	0	2	0	0
symcomp65912	0	1	2	0	1	0
symcomp65914	0	0	0	0	0	0
symcomp65915	0	1	0	0	0	0
symcomp6592	0	0	1	2	0	0
symcomp65923	0	4	2	0	3	0
symcomp6593	0	0	0	0	0	0
symcomp65930	0	3	0	3	1	0
symcomp65937	2	1	1	4	1	0
symcomp65940	0	0	0	0	0	0
symcomp65947	0	0	0	0	0	0
symcomp65948	233	141	35	76	411	117
symcomp65952	0	2	3	0	0	0
symcomp65953	1	2	0	0	0	0
symcomp6596	0	2	1	0	0	0
symcomp65960	1	0	1	1	0	0
symcomp65963	2	4	0	1	0	0
symcomp65965	3	0	0	1	1	0
symcomp6597	2	8	0	0	2	0
symcomp65972	0	0	0	1	0	0
symcomp65973	0	0	0	0	0	0
symcomp6598	0	8	6	6	1	0
symcomp65985	0	0	0	2	0	0
symcomp65996	0	0	0	0	0	0
symcomp65998	0	0	0	0	0	0
symcomp6600	1	2	0	0	0	0
symcomp6601	0	0	0	0	0	0
symcomp66024	0	0	0	0	0	0
symcomp66027	0	1	0	0	0	0
symcomp66044	2	0	0	0	3	0
symcomp6605	5	1	1	6	3	1
symcomp66062	0	4	0	3	0	0
symcomp66068	1	5	2	0	0	0
symcomp6607	2	3	1	2	3	0
symcomp66071	0	0	0	4	0	0
symcomp66075	0	0	0	0	0	0
symcomp66078	1	1	0	7	6	0
symcomp66079	0	1	0	2	0	0
symcomp6609	8	2	3	1	0	0
symcomp66091	0	4	0	1	1	0
symcomp66092	0	5	1	0	0	0
symcomp66097	0	2	0	0	0	0
symcomp6610	7	16	5	4	4	0
symcomp66100	0	0	0	0	0	0
symcomp66105	0	0	1	0	3	0
symcomp66108	0	11	4	1	2	0
symcomp66113	0	0	0	0	0	0
symcomp6612	2	2	6	9	1	0
symcomp6613	0	0	0	0	0	0
symcomp66140	0	1	0	0	0	0
symcomp66144	0	3	4	1	0	0
symcomp66145	1	3	4	2	2	0
symcomp6615	0	0	0	0	0	0
symcomp66157	0	0	0	0	0	0
symcomp6617	0	0	0	0	1	0
symcomp66172	0	2	0	2	1	0
symcomp66175	0	0	0	0	0	0
symcomp6618	1	4	1	1	2	0
symcomp66185	0	0	0	0	0	0
symcomp66187	0	0	0	3	0	0
symcomp66189	0	1	0	3	1	0
symcomp66192	0	0	0	0	0	0
symcomp66195	1	1	0	0	0	0
symcomp66199	0	1	0	2	2	0
symcomp66203	0	2	0	0	0	0
symcomp66205	0	0	0	0	0	0
symcomp6622	0	0	0	0	0	0
symcomp66220	0	0	0	0	0	0
symcomp66227	0	5	4	0	0	0
symcomp66228	0	0	0	0	0	0
symcomp6624	9	7	1	9	5	0
symcomp66241	1	2	0	4	6	0
symcomp66242	0	0	1	0	0	0
symcomp66243	0	0	0	0	0	0
symcomp6625	1	5	1	6	1	0
symcomp66251	0	0	0	0	0	0
symcomp66254	0	3	2	3	0	0
symcomp66258	2	1	0	0	1	0
symcomp66263	0	0	0	0	1	0
symcomp66264	0	1	0	2	0	0
symcomp66268	0	1	2	5	0	0
symcomp66275	1	11	4	3	1	0
symcomp66278	0	0	0	0	0	0
symcomp66288	0	0	0	0	0	0
symcomp6629	2	0	0	0	0	0
symcomp66295	0	1	2	4	0	0
symcomp66299	2	4	2	1	0	0
symcomp6630	0	9	0	0	0	0
symcomp66305	0	0	0	0	0	0
symcomp66310	0	3	0	0	0	0
symcomp66314	0	0	0	0	0	0
symcomp6632	0	1	0	0	0	0
symcomp66321	0	0	0	2	0	0
symcomp66325	0	0	0	0	0	0
symcomp6633	2	5	2	4	1	0
symcomp66330	0	0	0	0	0	0
symcomp66331	0	1	4	3	0	0
symcomp66333	0	3	1	4	3	0
symcomp66334	0	1	0	0	0	0
symcomp66337	0	3	0	0	0	0
symcomp66339	1	1	0	6	1	0
symcomp6635	2	2	2	1	0	0
symcomp66358	0	0	0	0	0	0
symcomp66363	0	0	0	0	0	0
symcomp66364	0	7	0	0	0	0
symcomp66368	1	2	0	7	1	0
symcomp6637	7	2	4	1	3	0
symcomp66370	0	6	0	1	0	0
symcomp66374	0	5	0	3	1	0
symcomp66377	0	0	3	2	0	0
symcomp66381	4	9	1	6	0	0
symcomp66386	0	2	0	9	3	0
symcomp6639	8	14	0	17	14	0
symcomp66400	0	0	0	0	1	0
symcomp66403	0	0	0	0	0	0
symcomp66404	5	4	3	6	2	0
symcomp6641	3	7	4	11	8	0
symcomp66413	0	1	0	0	0	0
symcomp66414	1	0	0	5	0	0
symcomp66415	0	1	0	0	0	0
symcomp66424	1	0	0	3	1	0
symcomp66428	0	7	1	0	1	0
symcomp6643	0	2	0	4	0	0
symcomp66431	0	8	1	2	0	0
symcomp66435	1	2	1	1	1	0
symcomp66436	0	0	3	3	0	0
symcomp66439	0	1	0	1	0	0
symcomp66440	1	0	0	0	0	0
symcomp66447	1	7	0	0	1	0
symcomp66448	0	3	0	0	0	0
symcomp66450	0	0	0	0	0	0
symcomp66451	0	1	2	0	0	0
symcomp66454	0	0	0	0	0	0
symcomp66456	8	3	1	1	12	0
symcomp66457	0	0	0	0	0	0
symcomp66458	0	1	1	0	0	0
symcomp66459	3	0	0	0	0	0
symcomp66469	0	6	1	1	2	0
symcomp66470	1	0	1	1	1	0
symcomp66477	0	8	2	1	5	0
symcomp66478	4	65	12	9	11	0
symcomp66485	1	0	1	3	0	0
symcomp66488	0	0	1	0	0	0
symcomp66489	1	0	1	3	2	0
symcomp6649	0	0	1	0	1	0
symcomp66496	0	2	0	0	0	0
symcomp66497	0	0	0	0	0	0
symcomp6650	5	10	6	7	5	0
symcomp66504	1	0	0	1	0	0
symcomp66506	2	6	1	2	1	0
symcomp66508	0	1	0	0	2	0
symcomp66509	0	0	1	0	1	0
symcomp66514	0	0	0	0	0	0
symcomp66515	0	0	3	0	0	0
symcomp66517	0	2	0	1	0	0
symcomp66519	0	2	1	0	0	0
symcomp6652	0	3	1	1	2	0
symcomp66522	0	0	0	0	0	0
symcomp66524	0	1	0	1	1	0
symcomp6653	1	2	0	5	3	0
symcomp66531	0	0	0	0	0	0
symcomp66534	0	1	5	10	0	0
symcomp66535	0	0	0	1	0	0
symcomp66540	0	0	0	0	0	0
symcomp66541	0	0	0	1	0	0
symcomp66542	0	3	0	0	7	0
symcomp66546	0	1	1	4	1	0
symcomp66549	0	5	1	0	0	0
symcomp66550	0	0	0	4	0	0
symcomp66551	8	6	3	23	2	0
symcomp66553	0	2	0	2	0	0
symcomp66554	0	0	0	1	0	0
symcomp66559	1	0	1	0	0	0
symcomp66560	0	0	0	0	0	0
symcomp66562	0	1	0	1	1	0
symcomp66564	1	1	0	3	0	0
symcomp66565	1	2	4	2	0	1
symcomp66570	0	15	1	1	0	0
symcomp66572	0	1	2	2	0	0
symcomp66573	0	0	0	0	1	0
symcomp66577	0	4	0	4	0	0
symcomp66588	0	0	1	1	0	0
symcomp66589	0	1	0	0	0	0
symcomp6659	1	0	0	1	0	0
symcomp66593	0	0	1	0	1	0
symcomp66595	0	1	0	0	0	0
symcomp66599	4	0	0	8	1	0
symcomp66607	0	0	0	0	0	0
symcomp66608	0	0	2	0	0	0
symcomp6661	0	0	0	0	0	0
symcomp66611	0	0	0	0	0	0
symcomp66612	0	0	0	0	0	0
symcomp66616	1	1	2	3	1	1
symcomp66618	0	5	3	5	0	0
symcomp6662	3	8	2	12	5	1
symcomp66628	2	0	3	9	0	0
symcomp66639	1	0	0	0	0	0
symcomp66641	1	4	0	1	0	0
symcomp66644	0	4	0	0	4	0
symcomp6665	0	3	0	0	0	0
symcomp66653	0	1	0	0	6	0
symcomp66656	0	2	2	1	0	0
symcomp66657	0	0	1	1	0	0
symcomp66661	0	0	0	0	0	0
symcomp6667	3	6	0	1	0	0
symcomp66671	0	0	0	1	2	0
symcomp66673	0	2	0	0	0	0
symcomp66676	0	1	1	3	2	0
symcomp66678	0	1	2	0	1	0
symcomp6668	0	0	0	0	0	0
symcomp66681	0	0	0	0	0	0
symcomp66683	0	0	0	0	0	0
symcomp6669	2	14	2	6	2	10
symcomp66697	0	0	1	2	1	4
symcomp6670	8	6	7	15	4	0
symcomp66703	0	0	0	0	0	0
symcomp66718	0	1	0	1	0	0
symcomp66723	0	1	0	0	0	0
symcomp66729	0	5	1	0	5	0
symcomp6673	1	13	2	5	0	0
symcomp66734	0	0	0	0	0	0
symcomp66736	0	0	0	0	0	0
symcomp66738	3	10	3	5	6	2
symcomp66741	1	3	0	2	1	0
symcomp66743	0	10	0	0	0	0
symcomp66744	4	1	3	0	1	0
symcomp66748	0	4	2	0	0	0
symcomp6675	1	10	3	7	2	0
symcomp66750	1	5	0	3	0	0
symcomp66752	0	1	0	0	1	0
symcomp66753	0	0	0	0	0	0
symcomp66754	0	1	0	0	0	0
symcomp66761	0	0	0	0	0	0
symcomp66768	0	0	0	0	0	0
symcomp66769	0	0	0	0	1	0
symcomp66773	0	2	0	5	1	0
symcomp66774	0	9	2	1	0	0
symcomp66778	5	4	1	11	7	0
symcomp66785	1	0	2	3	1	3
symcomp66787	0	1	0	0	0	0
symcomp66789	0	8	1	1	1	0
symcomp66791	1	0	0	0	0	0
symcomp66793	3	0	0	5	5	0
symcomp66794	0	0	0	0	0	0
symcomp66795	0	1	0	2	0	0
symcomp66800	0	4	1	1	0	0
symcomp66803	0	0	0	0	0	0
symcomp66806	0	0	0	0	0	0
symcomp66812	1	2	1	0	2	0
symcomp66817	0	7	2	3	1	2
symcomp66822	6	2	3	8	0	0
symcomp66824	0	7	2	0	0	0
symcomp66830	0	0	0	0	0	0
symcomp66833	0	0	0	0	0	0
symcomp6684	1	1	0	0	0	0
symcomp66840	2	2	1	3	1	0
symcomp66842	0	1	0	2	0	0
symcomp66846	0	3	0	7	1	0
symcomp66847	2	0	0	0	1	0
symcomp66851	2	2	0	0	0	0
symcomp66852	0	0	0	2	1	0
symcomp66854	0	3	0	0	0	0
symcomp66866	0	0	0	0	0	0
symcomp66867	1	1	1	5	1	0
symcomp6687	6	2	1	6	3	0
symcomp66871	0	0	0	0	0	0
symcomp66872	0	1	0	0	0	0
symcomp66874	0	6	0	0	0	0
symcomp66876	0	1	0	0	0	0
symcomp66878	0	0	0	0	0	0
symcomp6688	2	4	1	12	0	0
symcomp66884	0	1	0	0	0	0
symcomp66885	3	6	1	0	0	0
symcomp66888	0	7	0	0	0	0
symcomp66889	0	3	0	2	2	0
symcomp6689	1	1	1	2	0	0
symcomp66895	0	0	0	1	1	0
symcomp66899	0	0	0	0	0	0
symcomp6690	0	1	1	1	0	0
symcomp66900	2	9	0	4	7	0
symcomp66902	0	2	0	0	0	0
symcomp66912	0	2	0	0	0	0
symcomp66915	0	5	1	3	1	0
symcomp6692	5	2	4	0	0	0
symcomp66921	4	2	0	1	3	0
symcomp66927	2	2	0	5	0	0
symcomp66929	0	0	0	0	0	0
symcomp6693	0	2	0	6	4	0
symcomp66932	0	1	0	0	0	0
symcomp66933	1	5	0	3	2	0
symcomp66936	0	0	0	0	0	0
symcomp66939	0	2	2	0	1	0
symcomp6694	0	6	4	2	0	0
symcomp66940	0	0	0	1	0	0
symcomp66941	23	21	7	20	11	0
symcomp66942	1	1	0	0	0	0
symcomp66944	0	0	0	0	0	0
symcomp66947	0	0	0	0	0	0
symcomp66948	1	2	0	2	0	0
symcomp66951	0	3	0	0	0	0
symcomp66952	0	0	0	1	0	0
symcomp66955	0	0	0	0	0	0
symcomp66960	12	5	13	5	8	0
symcomp66962	0	0	0	0	0	0
symcomp66968	0	0	0	1	0	0
symcomp6697	0	5	0	2	1	0
symcomp66974	1	4	0	3	1	0
symcomp66975	2	1	0	1	2	0
symcomp6698	3	11	3	6	4	0
symcomp66985	1	2	0	1	0	0
symcomp66987	0	0	0	0	0	0
symcomp6699	1	3	6	5	2	1
symcomp66994	0	0	0	0	0	0
symcomp66995	0	1	0	1	2	1
symcomp6700	0	0	0	0	0	0
symcomp67001	0	0	0	0	0	0
symcomp67012	0	0	0	0	0	0
symcomp67017	0	1	0	0	0	0
symcomp67019	1	2	1	2	2	0
symcomp6702	0	0	0	0	0	0
symcomp67021	0	0	0	1	1	0
symcomp67022	0	0	0	0	0	0
symcomp67023	0	3	1	3	1	0
symcomp67025	0	0	0	0	0	0
symcomp6703	6	18	4	9	8	4
symcomp67030	0	0	0	1	0	0
symcomp67033	3	4	0	0	0	0
symcomp67036	0	1	0	0	0	0
symcomp67039	0	0	1	3	1	0
symcomp6704	0	0	4	0	0	0
symcomp67041	20	4	18	11	0	3
symcomp67048	0	0	0	0	0	0
symcomp67049	0	0	0	1	0	0
symcomp6705	17	12	11	27	18	0
symcomp67050	0	0	1	0	0	0
symcomp67054	1	0	1	3	0	0
symcomp67065	0	0	0	0	0	0
symcomp6707	3	17	3	7	7	0
symcomp67071	2	3	2	2	2	0
symcomp67073	0	1	0	0	0	0
symcomp67078	0	1	1	0	0	0
symcomp67080	2	3	5	5	4	0
symcomp67083	0	0	0	0	0	0
symcomp6709	0	0	0	2	0	0
symcomp67096	0	0	0	3	2	0
symcomp671	0	0	0	0	0	0
symcomp6711	3	7	1	5	3	0
symcomp67111	6	9	0	2	1	0
symcomp67113	3	0	0	1	1	0
symcomp6713	2	5	0	26	15	0
symcomp67138	0	0	0	1	0	0
symcomp67145	1	3	1	3	4	0
symcomp6715	0	1	0	1	2	0
symcomp67152	0	0	0	3	2	0
symcomp67154	0	6	0	0	0	0
symcomp6716	2	17	2	2	0	0
symcomp6717	1	0	1	0	0	0
symcomp67170	0	2	3	1	0	0
symcomp67179	0	7	3	1	0	0
symcomp6719	1	5	2	3	0	0
symcomp6720	0	21	0	0	0	0
symcomp67200	1	2	3	5	1	1
symcomp67202	0	0	0	0	0	0
symcomp6721	2	3	1	7	4	0
symcomp67229	2	0	2	0	1	0
symcomp6723	2	0	0	0	0	0
symcomp67231	1	16	3	5	4	0
symcomp67249	0	0	0	0	0	0
symcomp67250	0	2	0	1	0	0
symcomp67255	0	0	0	0	0	0
symcomp67268	3	15	6	31	14	0
symcomp67274	0	5	0	0	2	0
symcomp67299	0	1	0	0	1	0
symcomp67303	0	1	0	1	0	0
symcomp67309	3	0	0	1	0	0
symcomp6731	0	1	0	0	0	0
symcomp67312	1	3	1	1	0	0
symcomp67314	1	5	0	1	0	0
symcomp67318	0	0	1	0	0	0
symcomp67327	0	0	0	0	0	0
symcomp6735	1	5	1	5	0	0
symcomp67353	1	0	0	0	1	1
symcomp67359	0	0	0	0	0	0
symcomp6736	0	2	0	0	0	0
symcomp67363	0	0	0	0	0	0
symcomp67385	0	0	0	0	0	0
symcomp6739	6	22	16	12	2	2
symcomp67394	5	10	0	0	3	0
symcomp67398	0	0	0	0	0	0
symcomp67404	0	0	0	0	0	0
symcomp67405	0	2	1	0	0	0
symcomp67408	0	2	0	0	0	0
symcomp6741	9	2	3	2	0	0
symcomp67412	0	0	0	0	0	1
symcomp67413	0	0	2	2	1	0
symcomp67418	7	11	0	3	2	0
symcomp6742	4	3	0	4	2	0
symcomp67429	0	0	0	1	0	0
symcomp6743	1	4	5	5	3	0
symcomp67430	0	0	0	0	0	0
symcomp67432	0	3	0	0	0	0
symcomp67439	0	1	0	0	0	0
symcomp6744	0	0	0	0	0	0
symcomp67440	0	5	4	1	0	0
symcomp6745	0	1	1	3	4	0
symcomp67454	0	0	0	0	0	0
symcomp67459	0	0	1	2	0	0
symcomp67460	0	1	0	0	0	0
symcomp67461	0	1	0	3	1	0
symcomp67464	1	0	1	3	0	0
symcomp67466	1	2	0	0	0	0
symcomp67467	0	11	2	1	0	0
symcomp6747	0	0	0	0	0	0
symcomp67474	3	3	0	1	0	0
symcomp67478	0	0	0	0	0	0
symcomp6748	3	10	3	3	9	0
symcomp67483	0	0	0	0	0	0
symcomp67487	0	0	0	0	0	0
symcomp67490	0	0	0	0	0	0
symcomp6750	0	9	4	3	8	0
symcomp67500	0	0	0	0	0	0
symcomp67501	3	4	0	1	5	1
symcomp67505	0	1	0	0	0	0
symcomp6751	1	0	2	0	3	0
symcomp67513	0	0	2	0	0	0
symcomp67515	0	0	0	0	0	0
symcomp67518	0	1	6	5	2	0
symcomp67520	0	0	0	0	0	0
symcomp67523	0	0	0	0	0	0
symcomp67525	0	0	0	0	1	0
symcomp67534	0	1	0	0	0	0
symcomp67535	0	1	1	0	0	1
symcomp6754	12	10	6	23	9	1
symcomp67545	0	0	0	0	0	0
symcomp6755	0	0	0	0	0	0
symcomp67555	0	0	0	0	0	0
symcomp67557	1	8	1	0	2	0
symcomp67558	1	2	0	6	0	0
symcomp6756	0	4	1	2	2	0
symcomp67561	0	0	0	0	0	0
symcomp67564	0	0	0	0	0	0
symcomp67567	6	0	3	0	0	0
symcomp6757	0	1	2	1	1	0
symcomp67570	0	0	0	0	0	0
symcomp67576	0	0	0	0	0	0
symcomp67578	0	5	1	0	0	0
symcomp6758	0	0	0	0	0	0
symcomp67586	0	0	0	0	0	0
symcomp67588	0	0	0	0	0	0
symcomp6759	2	0	1	0	1	0
symcomp676	2	2	3	0	1	0
symcomp67603	0	1	1	0	0	0
symcomp67606	0	0	0	0	0	0
symcomp67607	0	0	0	0	0	0
symcomp67608	0	0	0	0	0	0
symcomp67609	4	4	5	14	6	2
symcomp6761	0	1	0	0	0	0
symcomp67613	0	0	0	0	0	0
symcomp67617	2	3	0	0	0	0
symcomp67620	0	0	0	0	0	0
symcomp67622	3	0	1	0	0	1
symcomp67627	0	0	0	0	4	0
symcomp67630	0	0	0	0	0	0
symcomp67633	0	0	0	0	0	0
symcomp67639	1	6	2	2	0	0
symcomp6764	1	3	1	0	2	0
symcomp67646	3	1	0	0	0	0
symcomp67647	2	0	0	2	0	0
symcomp67650	0	2	0	0	0	0
symcomp67652	0	0	0	0	0	0
symcomp67659	0	2	1	1	2	0
symcomp67662	5	0	0	0	3	0
symcomp67663	0	0	0	0	0	0
symcomp67665	1	7	2	1	0	0
symcomp6767	3	8	1	2	2	0
symcomp67676	0	0	0	0	0	0
symcomp67679	4	2	0	0	0	0
symcomp6768	0	0	0	0	0	0
symcomp67682	0	0	1	0	2	0
symcomp67686	0	0	0	0	1	0
symcomp67695	0	0	1	1	0	0
symcomp67698	0	0	0	0	0	0
symcomp67700	0	0	5	0	4	0
symcomp67701	0	8	0	5	4	0
symcomp67703	2	2	1	0	0	0
symcomp67704	0	0	0	0	0	0
symcomp67707	0	1	0	2	0	0
symcomp67714	0	0	0	0	0	0
symcomp6772	0	0	0	0	0	0
symcomp67724	0	4	2	1	0	1
symcomp6773	0	0	0	1	0	0
symcomp67731	7	0	0	0	0	0
symcomp67736	0	0	0	0	0	0
symcomp67737	0	0	0	0	0	0
symcomp67742	0	0	0	0	0	0
symcomp67749	0	0	0	0	0	0
symcomp67750	0	0	1	2	0	0
symcomp67751	0	4	0	0	1	0
symcomp67752	0	1	0	0	0	0
symcomp67761	0	0	1	0	0	0
symcomp67762	0	0	0	0	0	0
symcomp67764	0	0	0	0	0	0
symcomp67765	2	5	0	0	0	0
symcomp6777	0	5	1	1	1	0
symcomp67772	0	1	2	0	0	0
symcomp67777	0	0	0	0	0	0
symcomp6778	1	2	4	6	1	1
symcomp67780	0	0	0	0	0	0
symcomp67781	2	1	1	0	0	0
symcomp67782	0	2	4	4	0	0
symcomp67789	0	0	0	1	0	0
symcomp67798	0	0	0	0	0	0
symcomp67799	0	0	0	0	0	0
symcomp67800	1	0	0	0	1	0
symcomp67804	2	1	1	4	0	0
symcomp67809	0	0	0	0	0	0
symcomp67812	0	4	2	8	0	0
symcomp67816	0	1	0	0	0	0
symcomp6782	0	0	2	0	4	0
symcomp67822	0	0	0	0	0	0
symcomp67825	0	0	0	0	0	0
symcomp67828	0	0	0	0	0	0
symcomp6783	1	2	1	1	0	0
symcomp67831	1	2	3	0	0	0
symcomp67837	0	4	3	3	1	0
symcomp67842	0	0	0	1	0	0
symcomp67845	0	0	0	1	0	0
symcomp67846	1	0	1	1	0	0
symcomp6785	0	2	2	1	0	0
symcomp67858	2	11	0	0	0	0
symcomp67863	0	1	2	1	0	0
symcomp67865	0	0	0	0	0	0
symcomp67872	0	0	0	2	1	0
symcomp67881	0	0	0	1	0	0
symcomp67884	0	0	0	0	0	0
symcomp67888	1	0	0	0	0	0
symcomp67889	0	0	0	0	0	0
symcomp67892	1	0	4	1	0	0
symcomp67895	0	0	0	0	0	0
symcomp67896	3	5	4	0	2	0
symcomp67897	4	8	5	7	0	0
symcomp67899	1	0	0	0	0	0
symcomp67903	0	1	0	0	0	0
symcomp67919	0	0	0	1	0	0
symcomp6792	1	3	2	5	0	0
symcomp67923	0	1	0	0	2	0
symcomp67936	0	0	0	0	0	0
symcomp67938	0	4	3	1	1	0
symcomp67949	3	6	2	4	0	0
symcomp6795	1	3	6	1	0	0
symcomp67954	0	0	1	0	1	0
symcomp67957	0	1	0	0	1	0
symcomp67958	0	0	0	0	0	0
symcomp67964	0	0	0	0	0	0
symcomp67966	1	0	0	1	0	0
